suicides/100k pop,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,sex_female,sex_male,age_15-24 years,age_25-34 years,age_35-54 years,age_5-14 years,age_55-74 years,age_75+ years
6.41,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,0,0,1,0,0,0
6.41,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,0,0,0,0,1,0
5.54,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,0,1,0,0,0,0
4.75,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,0,0,0,0,0,1
3.2,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,0,1,0,0,0,1,0,0
0.0,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,1,0,0,0,0,0
0.0,7.097,11.592,0.9520000000000001,71.7,0.9079999999999999,0.096,0.423,1,0,0,0,0,1,0,0
30.79,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,0,0,0,0,0,1
24.23,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,0,0,1,0,0,0
23.33,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,0,0,0,0,0,1
14.88,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,0,0,0,0,1,0
10.67,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,0,1,0,0,0,0
9.84,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,1,0,0,0,0,0
7.58,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,0,0,1,0,0,0
6.27,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,1,0,0,0,0,0
6.25,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,0,0,0,0,1,0
2.69,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,0,1,0,0,0,0
0.0,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,1,0,0,0,0,1,0,0
0.0,7.101,11.595,0.934,71.88,0.9620000000000001,0.106,0.38799999999999996,0,1,0,0,0,1,0,0
51.54,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,0,0,0,0,0,1
20.62,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,0,0,0,0,1,0
15.37,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,0,0,1,0,0,0
15.12,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,1,0,0,0,0,0
10.29,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,0,1,0,0,0,0
9.19,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,0,0,0,0,0,1
6.2,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,0,0,1,0,0,0
6.08,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,0,0,0,0,1,0
3.18,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,1,0,0,0,0,0
2.59,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,0,1,0,0,0,0
0.0,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,1,0,0,0,0,1,0,0
0.0,6.9639999999999995,11.567,0.914,72.06,0.917,0.059000000000000004,0.40299999999999997,0,1,0,0,0,1,0,0
21.36,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,0,0,0,0,0,1
17.9,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,0,0,0,0,1,0
15.76,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,0,0,0,0,1,0
11.58,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,0,0,1,0,0,0
9.05,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,0,0,0,0,0,1
5.93,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,1,0,0,0,0,0
5.04,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,0,1,0,0,0,0
4.86,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,0,0,1,0,0,0
0.0,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,1,0,0,0,0,0
0.0,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,1,0,0,0,0,1,0,0
0.0,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,0,1,0,0,0,0
0.0,7.131,11.58,0.917,72.24,0.79,-0.054000000000000006,0.301,0,1,0,0,0,1,0,0
34.42,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,0,0,0,0,1,0
27.5,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,0,0,0,0,0,1
22.67,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,0,0,1,0,0,0
16.89,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,0,1,0,0,0,0
13.23,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,0,0,0,0,0,1
9.57,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,0,0,0,0,1,0
6.15,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,1,0,0,0,0,0
5.84,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,1,0,0,0,0,0
4.89,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,0,1,0,0,0,0
3.57,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,0,0,1,0,0,0
3.15,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,0,1,0,0,0,1,0,0
0.0,6.891,11.597999999999999,0.875,72.42,0.938,0.106,0.366,1,0,0,0,0,1,0,0
29.45,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,0,0,0,0,1,0
26.65,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,0,0,0,0,0,1
18.87,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,0,0,1,0,0,0
16.7,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,0,0,0,0,1,0
11.51,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,1,0,0,0,0,0
9.32,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,0,1,0,0,0,0
8.62,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,0,0,0,0,0,1
6.98,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,0,0,1,0,0,0
3.29,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,0,0,0,1,0,0
3.01,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,1,0,0,0,0,0
0.0,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,1,0,0,1,0,0,0,0
0.0,6.702000000000001,11.617,0.934,72.6,0.932,0.052000000000000005,0.375,0,1,0,0,0,1,0,0
40.54,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,0,0,0,0,0,1
22.77,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,0,0,1,0,0,0
9.66,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,0,0,0,0,1,0
7.07,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,1,0,0,0,0,0
6.14,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,0,1,0,0,0,0
5.08,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,0,0,0,1,0,0
3.82,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,1,0,0,0,0,0
3.33,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,0,1,0,0,0,0
1.85,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,0,0,0,0,1,0
1.82,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,0,0,1,0,0,0
0.0,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,1,0,0,0,0,0,0,1
0.0,6.452000000000001,10.485999999999999,0.941,72.08,0.904,0.40399999999999997,0.67,0,1,0,0,0,1,0,0
24.11,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,0,1,0,0,0,0
15.62,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,0,0,1,0,0,0
15.09,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,0,0,0,0,1,0
7.2,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,1,0,0,0,0,0
5.44,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,0,0,1,0,0,0
3.91,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,1,0,0,0,0,0
3.63,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,0,0,0,0,1,0
3.27,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,0,1,0,0,0,0
0.0,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,0,0,0,1,0,0
0.0,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,1,0,0,0,0,0,0,1
0.0,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,0,0,0,1,0,0
0.0,6.6129999999999995,10.565999999999999,0.919,72.2,0.912,0.34700000000000003,0.664,0,1,0,0,0,0,0,1
27.65,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,0,1,0,0,0,0
23.37,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,0,0,0,0,0,1
21.96,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,0,0,1,0,0,0
12.85,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,1,0,0,0,0,0
12.83,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,0,0,0,0,1,0
10.1,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,1,0,0,0,0,0
4.96,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,0,1,0,0,0,0
3.06,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,0,0,0,0,1,0
2.16,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,0,0,1,0,0,0
1.1,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,0,0,0,1,0,0
0.0,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,1,0,0,0,0,0,0,1
0.0,5.477,9.767000000000001,0.8,64.7,0.848,0.191,0.847,0,1,0,0,0,1,0,0
26.67,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,0,1,0,0,0,0
24.91,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,1,0,0,0,0,0
22.88,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,0,0,1,0,0,0
7.97,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,0,0,0,0,0,1
7.92,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,0,1,0,0,0,0
6.67,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,0,0,0,0,0,1
6.01,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,0,0,0,0,1,0
3.97,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,0,0,1,0,0,0
3.49,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,0,0,0,1,0,0
3.18,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,1,0,0,0,0,0
1.78,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,1,0,0,0,0,0,1,0
0.0,5.648,9.865,0.785,65.3,0.8240000000000001,0.17600000000000002,0.879,0,1,0,0,0,1,0,0
19.38,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,0,1,0,1,0,0,0,0
19.04,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,0,1,0,0,0,0,0,1
18.68,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,0,1,1,0,0,0,0,0
18.28,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,0,1,0,0,1,0,0,0
11.12,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,0,1,0,0,0,0,1,0
4.26,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,1,0,1,0,0,0,0,0
3.5,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,1,0,0,1,0,0,0,0
3.38,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,1,0,0,0,1,0,0,0
1.66,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,1,0,0,0,0,0,1,0
0.0,5.61,9.935,0.836,65.8,0.8190000000000001,0.139,0.8909999999999999,1,0,0,0,0,0,0,1
12.88,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,0,0,0,0,0,1
9.89,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,0,1,0,0,0,0
8.93,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,0,0,0,0,1,0
8.78,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,0,0,1,0,0,0
8.46,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,1,0,0,0,0,0
2.61,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,1,0,0,0,0,0
1.8,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,0,1,0,0,0,0
1.62,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,0,0,1,0,0,0
0.95,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,0,0,0,0,1,0
0.93,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,0,0,0,0,0,1
0.7,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,0,1,0,0,0,1,0,0
0.46,6.525,9.825,0.879,66.32,0.67,-0.095,0.747,1,0,0,0,0,1,0,0
13.17,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,0,0,0,0,0,1
10.01,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,0,1,0,0,0,0
9.29,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,0,0,0,0,1,0
9.14,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,1,0,0,0,0,0
9.13,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,0,0,1,0,0,0
3.08,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,1,0,0,0,0,0
1.83,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,0,1,0,0,0,0
1.65,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,0,0,1,0,0,0
1.14,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,0,0,0,0,1,0
0.93,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,0,1,0,0,0,1,0,0
0.83,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,0,0,0,0,0,1
0.63,6.829,9.821,0.8759999999999999,66.38,0.677,-0.128,0.785,1,0,0,0,0,1,0,0
14.24,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,0,0,0,0,0,1
10.22,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,0,1,0,0,0,0
10.04,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,0,0,1,0,0,0
9.68,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,0,0,0,0,1,0
9.33,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,1,0,0,0,0,0
3.36,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,1,0,0,0,0,0
2.2,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,0,1,0,0,0,0
1.74,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,0,0,1,0,0,0
1.35,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,0,0,0,0,1,0
0.91,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,0,1,0,0,0,1,0,0
0.7,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,0,0,0,1,0,0
0.37,6.962999999999999,9.752,0.868,66.44,0.682,-0.076,0.764,1,0,0,0,0,0,0,1
13.9,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,0,0,0,0,0,1
9.65,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,0,1,0,0,0,0
9.6,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,1,0,0,0,0,0
9.08,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,0,0,1,0,0,0
9.02,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,0,0,0,0,1,0
3.23,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,1,0,0,0,0,0
1.83,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,0,1,0,0,0,0
1.66,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,0,0,1,0,0,0
1.08,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,0,0,0,0,1,0
0.91,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,0,1,0,0,0,1,0,0
0.63,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,0,0,0,1,0,0
0.42,6.8020000000000005,9.788,0.8759999999999999,66.5,0.778,-0.048,0.693,1,0,0,0,0,0,0,1
12.61,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,0,0,0,0,0,1
11.56,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,1,0,0,0,0,0
10.46,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,0,1,0,0,0,0
9.78,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,0,0,1,0,0,0
9.58,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,0,0,0,0,1,0
4.01,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,1,0,0,0,0,0
2.31,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,0,1,0,0,0,0
1.55,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,0,0,1,0,0,0
1.21,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,0,0,0,0,1,0
1.17,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,0,1,0,0,0,1,0,0
0.93,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,0,0,0,1,0,0
0.35,6.91,9.81,0.8240000000000001,66.68,0.831,-0.099,0.698,1,0,0,0,0,0,0,1
13.25,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,0,0,0,0,0,1
10.95,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,1,0,0,0,0,0
10.24,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,0,1,0,0,0,0
9.04,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,0,0,1,0,0,0
8.81,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,0,0,0,0,1,0
3.67,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,1,0,0,0,0,0
2.18,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,0,1,0,0,0,0
1.75,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,0,0,1,0,0,0
1.37,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,0,0,0,0,1,0
1.03,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,0,1,0,0,0,1,0,0
0.69,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,0,0,0,1,0,0
0.45,7.32,9.832,0.767,66.86,0.7879999999999999,-0.09300000000000001,0.633,1,0,0,0,0,0,0,1
12.12,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,0,0,0,0,0,1
11.51,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,0,1,0,0,0,0
10.59,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,1,0,0,0,0,0
10.21,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,0,0,1,0,0,0
9.42,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,0,0,0,0,1,0
3.5,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,1,0,0,0,0,0
2.14,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,0,1,0,0,0,0
1.73,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,0,0,1,0,0,0
1.45,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,0,0,0,0,1,0
0.88,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,0,0,0,0,0,1
0.86,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,0,1,0,0,0,1,0,0
0.58,7.443,9.832,0.759,67.04,0.7390000000000001,-0.165,0.615,1,0,0,0,0,1,0,0
12.86,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,0,0,0,0,0,1
11.5,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,1,0,0,0,0,0
11.27,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,0,1,0,0,0,0
10.54,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,0,0,1,0,0,0
9.83,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,0,0,0,0,1,0
3.69,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,1,0,0,0,0,0
2.72,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,0,1,0,0,0,0
2.14,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,0,0,1,0,0,0
1.35,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,0,0,0,0,1,0
1.09,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,0,1,0,0,0,1,0,0
0.96,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,0,0,0,1,0,0
0.43,6.68,9.847000000000001,0.782,67.22,0.779,-0.094,0.63,1,0,0,0,0,0,0,1
11.67,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,0,1,0,0,0,0
11.54,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,1,0,0,0,0,0
11.42,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,0,0,0,0,0,1
10.28,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,0,0,1,0,0,0
9.03,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,0,0,0,0,1,0
4.26,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,1,0,0,0,0,0
2.65,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,0,1,0,0,0,0
1.9,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,0,0,1,0,0,0
1.25,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,0,0,0,0,1,0
1.16,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,0,1,0,0,0,1,0,0
0.84,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,0,0,0,1,0,0
0.57,6.236000000000001,9.867,0.7609999999999999,67.4,0.7190000000000001,-0.152,0.708,1,0,0,0,0,0,0,1
43.69,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,0,1,0,1,0,0,0,0
33.81,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,0,1,0,0,1,0,0,0
33.62,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,0,1,1,0,0,0,0,0
25.54,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,0,1,0,0,0,0,1,0
19.55,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,0,1,0,0,0,0,0,1
11.4,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,1,0,0,0,0,0,0,1
7.29,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,1,0,1,0,0,0,0,0
5.13,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,1,0,0,1,0,0,0,0
3.69,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,1,0,0,0,1,0,0,0
0.67,5.0569999999999995,9.3,0.9470000000000001,61.9,0.76,0.09,0.9,1,0,0,0,0,0,1,0
131.39,5.196000000000001,9.693,0.8320000000000001,66.2,0.512,-0.134,0.815,0,1,0,0,0,0,0,1
55.47,5.196000000000001,9.693,0.8320000000000001,66.2,0.512,-0.134,0.815,0,1,0,0,0,0,1,0
